"HBID","dti_dtitk_jhutract_fa_atr_l","dti_dtitk_jhutract_fa_atr_r","dti_dtitk_jhutract_fa_cst_l","dti_dtitk_jhutract_fa_cst_r","dti_dtitk_jhutract_fa_cgc_l","dti_dtitk_jhutract_fa_cgc_r","dti_dtitk_jhutract_fa_cgh_l","dti_dtitk_jhutract_fa_cgh_r","dti_dtitk_jhutract_fa_forceps_mjor","dti_dtitk_jhutract_fa_forceps_minor","dti_dtitk_jhutract_fa_ifo_l","dti_dtitk_jhutract_fa_ifo_r","dti_dtitk_jhutract_fa_ilf_l","dti_dtitk_jhutract_fa_ilf_r","dti_dtitk_jhutract_fa_slf_l","dti_dtitk_jhutract_fa_slf_r","dti_dtitk_jhutract_fa_uf_l","dti_dtitk_jhutract_fa_uf_r"
1936497723,0.35531,0.34113,0.54551,0.53464,0.53662,0.4971,0.35729,0.39312,0.5903,0.4341,0.42887,0.44005,0.43368,0.4616,0.36928,0.36994,0.42957,0.42903
2384422190,0.39969,0.39823,0.57676,0.57367,0.55335,0.4937,0.45545,0.41697,0.56109,0.46323,0.4632,0.45952,0.46695,0.49634,0.3634,0.38374,0.45893,0.44891
1741592442,0.33427,0.32844,0.51245,0.52672,0.46709,0.49385,0.36326,0.35529,0.56991,0.40663,0.38304,0.38224,0.41392,0.44288,0.32214,0.32491,0.40189,0.41136
1272551363,0.38727,0.36887,0.54219,0.55466,0.51832,0.43682,0.42102,0.37898,0.56422,0.42796,0.43148,0.43416,0.44811,0.47857,0.3608,0.36319,0.42988,0.39929
3662226335,0.41092,0.37892,0.54713,0.55413,0.58191,0.55015,0.3963,0.41593,0.59645,0.45614,0.45525,0.45907,0.46459,0.48017,0.37356,0.39111,0.43308,0.42739
1658836829,0.38613,0.37233,0.5462,0.55988,0.53112,0.52954,0.2899,0.25917,0.58005,0.43652,0.41306,0.4386,0.4471,0.47158,0.35016,0.37608,0.38389,0.38766
952442887,0.38127,0.35734,0.53124,0.54144,0.5951,0.50151,0.43756,0.44474,0.58807,0.44861,0.44556,0.43883,0.45672,0.48952,0.36144,0.36847,0.43461,0.43274
2340232743,0.39049,0.38213,0.55685,0.54612,0.55755,0.54808,0.41552,0.39198,0.571,0.45333,0.45285,0.45332,0.44818,0.4993,0.3769,0.38926,0.47134,0.48214
475499569,0.32557,0.31905,0.52189,0.53489,0.50476,0.46271,0.40061,0.36059,0.56822,0.40206,0.39436,0.40577,0.43545,0.46013,0.3377,0.35539,0.37942,0.37708
315553716,,,,,,,,,,,,,,,,,,
2551366300,0.3788,0.35409,0.55034,0.55401,0.50344,0.44951,0.35858,0.37536,0.58998,0.44371,0.4441,0.45126,0.46242,0.50671,0.39379,0.38976,0.44988,0.46108
977345856,0.37526,0.35197,0.57342,0.57359,0.48801,0.45469,0.37838,0.32577,0.54027,0.43246,0.42864,0.42373,0.42171,0.43896,0.33794,0.35334,0.41878,0.39738
2466228451,0.36721,0.35225,0.57124,0.56309,0.49481,0.47448,0.38683,0.34925,0.57639,0.40258,0.4321,0.42608,0.44645,0.48481,0.36202,0.35307,0.39201,0.39457
1899074459,0.41208,0.37641,0.56201,0.5734,0.53662,0.49857,0.44209,0.41729,0.62697,0.42933,0.45658,0.45291,0.47017,0.49708,0.37647,0.38879,0.43624,0.45904
4268390862,0.36322,0.34099,0.54806,0.5442,0.56617,0.52385,0.39068,0.38511,0.57461,0.44839,0.42144,0.44332,0.46336,0.48199,0.36221,0.37055,0.43056,0.4309
3722870452,0.38577,0.34975,0.58671,0.58661,0.54516,0.54307,0.36605,0.31287,0.56287,0.40638,0.43077,0.44389,0.43523,0.47032,0.34426,0.35356,0.41725,0.42429
3505838725,0.38469,0.37417,0.53183,0.52832,0.46529,0.45025,0.41754,0.3411,0.57919,0.44163,0.41955,0.43231,0.44211,0.45227,0.35339,0.36448,0.35724,0.36511
3853870420,,,,,,,,,,,,,,,,,,
3077416342,0.35689,0.33394,0.55193,0.54059,0.52003,0.46727,0.34569,0.38739,0.58783,0.43224,0.42998,0.42665,0.4548,0.46476,0.34462,0.35837,0.40478,0.40612
660646030,0.37641,0.35482,0.52423,0.54006,0.56936,0.54789,0.38604,0.4055,0.51871,0.46602,0.45584,0.44892,0.43432,0.48184,0.38905,0.4072,0.37393,0.43474
1694921530,0.362,0.35841,0.53946,0.54795,0.50799,0.48025,0.45863,0.40267,0.57481,0.44128,0.41477,0.42013,0.44914,0.48619,0.35458,0.36012,0.36972,0.394
3405165411,0.38392,0.36124,0.52986,0.54445,0.52866,0.50202,0.35982,0.3247,0.59164,0.43206,0.42992,0.45304,0.44655,0.46632,0.36809,0.38607,0.38802,0.38025
3161428794,0.37082,0.35219,0.51966,0.50943,0.42376,0.37348,0.34126,0.30967,0.56148,0.42347,0.40966,0.40234,0.42328,0.45055,0.33192,0.34336,0.4231,0.39431
1716517963,0.34833,0.34516,0.54753,0.54264,0.48696,0.50108,0.40299,0.37511,0.55884,0.47129,0.42267,0.45124,0.42319,0.49353,0.34542,0.35862,0.42359,0.43716
2029441378,0.3701,0.3549,0.54749,0.55435,0.48103,0.49006,0.47853,0.39609,0.6034,0.4382,0.41892,0.4338,0.45411,0.50007,0.35965,0.36517,0.39878,0.40367
3078714725,0.37744,0.36237,0.56011,0.5632,0.52034,0.50084,0.46701,0.42275,0.61161,0.43566,0.46311,0.45796,0.48214,0.4998,0.37542,0.40432,0.39501,0.42164
155856501,0.37835,0.36242,0.53302,0.54294,0.52103,0.46679,0.39992,0.40777,0.59469,0.43583,0.43207,0.4433,0.44493,0.49345,0.36241,0.37486,0.41825,0.42795
3150626060,0.32503,0.32882,0.56591,0.552,0.44534,0.51262,0.41149,0.35737,0.57065,0.42667,0.40936,0.42092,0.43457,0.46112,0.35804,0.36038,0.38487,0.40809
3378156296,,,,,,,,,,,,,,,,,,
1334962949,0.36602,0.34916,0.55314,0.53847,0.48659,0.42752,0.41744,0.35714,0.59065,0.42197,0.42514,0.4453,0.44571,0.48389,0.34785,0.35145,0.43148,0.41624
1013350182,0.3922,0.36252,0.5675,0.5626,0.56094,0.51241,0.39102,0.3233,0.59207,0.45044,0.46172,0.46364,0.48045,0.50201,0.3735,0.38506,0.41427,0.41338
1775369738,0.39026,0.37463,0.55791,0.57937,0.59839,0.59357,0.38138,0.37079,0.64339,0.44702,0.43455,0.46219,0.48346,0.52461,0.38567,0.40317,0.43104,0.42462
2114912609,0.35309,0.34639,0.50813,0.52057,0.45978,0.43968,0.4127,0.36099,0.58796,0.41476,0.41281,0.43812,0.42644,0.43823,0.32725,0.33639,0.43645,0.44064
960088962,0.38314,0.36332,0.56892,0.57437,0.56797,0.50883,0.38344,0.36996,0.59106,0.43458,0.41308,0.43242,0.44277,0.472,0.38408,0.38557,0.41037,0.43294
860791324,0.38566,0.36229,0.55781,0.5428,0.55927,0.48704,0.44857,0.38493,0.61425,0.44621,0.4126,0.42057,0.45007,0.45034,0.34725,0.37424,0.44285,0.42571
3997533799,0.38403,0.36496,0.55307,0.54948,0.51683,0.50213,0.37788,0.41195,0.60079,0.43622,0.44912,0.45211,0.46808,0.5032,0.37735,0.41996,0.44493,0.43631
324878277,0.38122,0.34832,0.56134,0.56496,0.60319,0.58805,0.40694,0.40248,0.59073,0.43044,0.42506,0.43367,0.44985,0.45602,0.37389,0.38669,0.44769,0.45049
1330125813,0.37261,0.35025,0.55522,0.54921,0.56922,0.51398,0.38891,0.35738,0.58531,0.42069,0.44078,0.44434,0.46395,0.49714,0.37673,0.39057,0.41723,0.43233
2543614856,0.37648,0.37234,0.56165,0.56784,0.57851,0.60151,0.40748,0.39746,0.62823,0.44873,0.45423,0.45314,0.44,0.4548,0.38365,0.42187,0.4112,0.38373
245707134,0.41852,0.38354,0.55919,0.5724,0.56039,0.51271,0.42327,0.34327,0.6147,0.44707,0.47584,0.46081,0.50447,0.51578,0.398,0.38899,0.45866,0.44891
705612809,0.37174,0.349,0.52931,0.53782,0.53855,0.53145,0.39717,0.40609,0.58832,0.42374,0.4351,0.43963,0.4454,0.47488,0.36037,0.38445,0.40724,0.42525
627700762,0.35745,0.34775,0.52768,0.53981,0.52559,0.50918,0.4231,0.37551,0.57016,0.43188,0.43632,0.43925,0.4662,0.46713,0.36771,0.38245,0.41138,0.43078
3777454664,0.36527,0.35365,0.52523,0.53976,0.44614,0.41551,0.33145,0.32878,0.58546,0.40673,0.40372,0.42633,0.44179,0.48798,0.32989,0.36554,0.35982,0.37871
190462137,0.36636,0.34703,0.55164,0.5525,0.51335,0.45391,0.36363,0.40686,0.54188,0.43193,0.41127,0.4279,0.41843,0.46045,0.34467,0.37303,0.42504,0.46068
3945734525,,,,,,,,,,,,,,,,,,
3610239235,0.36734,0.37346,0.57014,0.55904,0.55486,0.51061,0.35775,0.35335,0.62615,0.44358,0.44951,0.4547,0.46479,0.49574,0.37138,0.36644,0.41031,0.38827
4232908175,,,,,,,,,,,,,,,,,,
1411593832,0.35107,0.34039,0.53984,0.51325,0.51307,0.51146,0.34692,0.29043,0.57051,0.4281,0.40034,0.40591,0.45518,0.4589,0.35938,0.36228,0.41452,0.45386
3997720855,0.33805,0.3382,0.53244,0.53456,0.49161,0.49906,0.34057,0.36378,0.56841,0.40973,0.40759,0.42352,0.42484,0.45739,0.32604,0.32853,0.41432,0.40197
2792628487,0.35352,0.34204,0.52422,0.53755,0.47635,0.48506,0.39877,0.36976,0.55952,0.4227,0.43268,0.42489,0.41939,0.50711,0.36071,0.36928,0.40316,0.42048
2375289141,0.35339,0.32434,0.51603,0.54072,0.46427,0.38994,0.37557,0.36243,0.5342,0.40155,0.40204,0.41098,0.43832,0.45553,0.31542,0.34183,0.37806,0.3948
3285570897,0.37293,0.35024,0.53037,0.53414,0.49387,0.50337,0.40941,0.39362,0.546,0.40277,0.4158,0.4099,0.43531,0.44336,0.32935,0.35277,0.39945,0.44321
2951920612,0.36132,0.35123,0.5442,0.55585,0.54172,0.51501,0.3616,0.36838,0.60162,0.4338,0.43975,0.44526,0.44018,0.48339,0.36592,0.37359,0.40326,0.46109
1974557849,0.36187,0.32214,0.55583,0.52643,0.51822,0.48102,0.36061,0.30933,0.58306,0.399,0.40842,0.40928,0.42814,0.43383,0.34301,0.35557,0.39585,0.41259
3784269419,0.36968,0.34247,0.54202,0.52659,0.57471,0.49567,0.38674,0.43466,0.57666,0.43034,0.43233,0.42879,0.44893,0.46847,0.38322,0.38741,0.43192,0.44333
2785789631,0.33208,0.30987,0.52163,0.52374,0.46934,0.38713,0.3759,0.3904,0.57138,0.41126,0.4065,0.41185,0.43227,0.45622,0.33131,0.33971,0.44838,0.41966
4013183307,0.38457,0.35816,0.52962,0.54359,0.54189,0.54475,0.39924,0.3462,0.58911,0.44622,0.4289,0.44814,0.46494,0.49096,0.36541,0.38853,0.42417,0.4302
1926820202,0.41453,0.37435,0.55222,0.54951,0.56497,0.52979,0.37415,0.33547,0.59942,0.44716,0.44859,0.45577,0.41363,0.45166,0.36482,0.38659,0.41943,0.46146
3910614691,0.38356,0.36881,0.53113,0.54073,0.56864,0.55351,0.42673,0.39107,0.53184,0.43808,0.4418,0.43945,0.44943,0.4505,0.36505,0.37185,0.42686,0.43799
2367781772,0.36636,0.35886,0.58242,0.58231,0.57257,0.54198,0.37907,0.37331,0.56895,0.4393,0.45398,0.4511,0.46306,0.46882,0.36358,0.38257,0.44886,0.44334
1078778984,0.36913,0.35492,0.54973,0.5391,0.57683,0.57845,0.38195,0.38584,0.60413,0.43698,0.44368,0.45573,0.46299,0.47703,0.35152,0.38234,0.40432,0.39708
2620237605,0.38177,0.37552,0.57576,0.59289,0.58284,0.55437,0.42843,0.41902,0.61185,0.43937,0.44865,0.43619,0.45812,0.5089,0.37872,0.37672,0.38308,0.42789
2187354851,0.36043,0.35351,0.54591,0.5431,0.55225,0.52727,0.42346,0.40273,0.62883,0.45276,0.42897,0.44629,0.46566,0.50478,0.37026,0.37574,0.43425,0.45658
141902367,0.38211,0.36792,0.57187,0.57172,0.55745,0.49339,0.38995,0.38825,0.5546,0.43042,0.44746,0.44851,0.45303,0.49133,0.37978,0.40092,0.39182,0.42687
1950521985,0.34591,0.34989,0.52745,0.54124,0.49282,0.44923,0.39897,0.34509,0.59081,0.4248,0.42025,0.43591,0.42584,0.45412,0.35111,0.34808,0.37971,0.40714
1283616526,0.36414,0.35841,0.54131,0.52473,0.52478,0.48236,0.34405,0.37084,0.55207,0.42759,0.42713,0.4348,0.42172,0.46723,0.34255,0.35233,0.3968,0.42677
2030796090,0.38084,0.36525,0.55376,0.5456,0.52796,0.47438,0.34722,0.44356,0.55913,0.40582,0.44145,0.44141,0.42911,0.4663,0.37917,0.39928,0.42045,0.42338
1216795300,0.38671,0.37197,0.54698,0.56642,0.52669,0.54288,0.41159,0.37695,0.58952,0.43979,0.41658,0.43357,0.44353,0.47633,0.35966,0.38958,0.42894,0.42561
3316812616,0.35434,0.34634,0.55945,0.55648,0.44881,0.41519,0.36026,0.32631,0.54519,0.43235,0.43264,0.43403,0.47838,0.5047,0.35207,0.35776,0.421,0.43191
170684800,0.3501,0.33348,0.51235,0.52029,0.52898,0.50996,0.37246,0.3789,0.58748,0.42622,0.42843,0.45177,0.42396,0.45839,0.34239,0.37796,0.43792,0.4462
1746577983,0.41835,0.39762,0.56379,0.54384,0.59422,0.53543,0.43134,0.4381,0.61085,0.45971,0.47516,0.47374,0.46731,0.5396,0.39045,0.42511,0.43754,0.42181
3753298451,0.34095,0.33325,0.53011,0.52437,0.41275,0.42419,0.30485,0.32422,0.5111,0.37844,0.3504,0.39781,0.37198,0.42111,0.34888,0.39321,0.3895,0.39422
3701011948,0.34407,0.33832,0.55326,0.55729,0.47099,0.4678,0.37966,0.42443,0.60188,0.41711,0.42235,0.45448,0.44565,0.48618,0.35011,0.3493,0.42009,0.43142
3281293927,0.39495,0.36492,0.56903,0.56254,0.53893,0.52714,0.40879,0.37086,0.60158,0.44278,0.46478,0.4593,0.44645,0.47921,0.36925,0.39798,0.42873,0.43329
565961005,0.36005,0.34177,0.53758,0.54015,0.49599,0.50395,0.33604,0.38121,0.57416,0.43655,0.42018,0.43534,0.44357,0.48768,0.36119,0.35774,0.42711,0.44609
3230458721,0.38743,0.36293,0.52615,0.52698,0.56976,0.49809,0.4127,0.37356,0.57149,0.42952,0.41348,0.43511,0.44938,0.44525,0.36634,0.38332,0.40205,0.42506
3908338605,,,,,,,,,,,,,,,,,,
889529844,,,,,,,,,,,,,,,,,,
2666519826,0.40153,0.3708,0.5476,0.56106,0.53892,0.51775,0.4162,0.3926,0.60257,0.44518,0.43587,0.44814,0.45459,0.46318,0.35922,0.38779,0.44202,0.44153
3101682723,0.35112,0.33741,0.53501,0.52423,0.4944,0.39498,0.29417,0.31045,0.59844,0.43945,0.43714,0.43239,0.4316,0.44913,0.34076,0.34587,0.39509,0.36863
3964071883,0.37939,0.3574,0.55175,0.54886,0.53803,0.50228,0.38752,0.39458,0.58972,0.44938,0.42203,0.43086,0.45792,0.48106,0.36267,0.38832,0.41599,0.43419
4056247111,0.40272,0.37291,0.56482,0.56792,0.58536,0.57347,0.37292,0.33971,0.5642,0.43072,0.4459,0.43801,0.45067,0.46485,0.36901,0.38323,0.40666,0.40994
3713451277,0.37842,0.33532,0.53997,0.56168,0.53856,0.44732,0.36296,0.3513,0.5637,0.40878,0.42259,0.42893,0.43337,0.4783,0.35409,0.38126,0.40868,0.40024
2991386801,0.3915,0.3712,0.58407,0.58151,0.58293,0.58971,0.375,0.37727,0.58586,0.45173,0.47872,0.48064,0.49129,0.54921,0.39346,0.41472,0.44176,0.44679
1627833025,,,,,,,,,,,,,,,,,,
378968257,0.36757,0.33411,0.54368,0.5342,0.51888,0.46078,0.39055,0.33091,0.59363,0.41323,0.43561,0.42775,0.44718,0.47592,0.33933,0.36938,0.38924,0.40827
1847147974,0.38547,0.37269,0.54656,0.56072,0.56729,0.56021,0.40821,0.39506,0.59828,0.44109,0.46078,0.45062,0.47288,0.49061,0.38077,0.3926,0.42554,0.40985
414751203,,,,,,,,,,,,,,,,,,
3213048437,0.35559,0.34369,0.53675,0.54793,0.41049,0.35498,0.33692,0.35685,0.5684,0.42468,0.4021,0.42396,0.44256,0.448,0.33193,0.321,0.38838,0.37435
835969082,0.34992,0.36415,0.57897,0.55586,0.45563,0.3398,0.30113,0.29879,0.57328,0.4258,0.44944,0.43442,0.43419,0.48234,0.36743,0.35189,0.46625,0.4607
4073524189,0.37639,0.36832,0.56426,0.58684,0.49205,0.45138,0.41456,0.40247,0.61018,0.43537,0.45245,0.46682,0.4543,0.49909,0.3701,0.38398,0.40108,0.43038
3139494501,0.39858,0.39624,0.553,0.53996,0.61416,0.56347,0.4016,0.37351,0.60536,0.44925,0.46953,0.47015,0.47383,0.47625,0.38978,0.38675,0.46064,0.47224
3116412956,0.3532,0.33863,0.5447,0.54451,0.48906,0.4273,0.396,0.35551,0.54569,0.42652,0.44337,0.44247,0.46082,0.4956,0.36382,0.36979,0.40479,0.39813
4167803284,0.36025,0.34223,0.50613,0.5279,0.50467,0.43141,0.37714,0.38554,0.57586,0.43312,0.41964,0.42545,0.45423,0.48565,0.35153,0.36502,0.42755,0.43217
2860471559,0.3935,0.36245,0.56074,0.56712,0.59271,0.56856,0.35965,0.34805,0.6254,0.42234,0.4474,0.45176,0.46582,0.47966,0.38956,0.40741,0.406,0.38471
2416957439,0.36846,0.34486,0.53997,0.54721,0.5418,0.53741,0.42499,0.39875,0.57355,0.42257,0.44035,0.45014,0.43729,0.47043,0.32898,0.38499,0.43403,0.42535
3343888877,0.3746,0.36216,0.54758,0.56337,0.52971,0.50057,0.37122,0.33287,0.60716,0.43563,0.42267,0.42605,0.44155,0.46641,0.3627,0.39602,0.44271,0.44963
932610828,0.37879,0.34676,0.54084,0.54551,0.58035,0.59097,0.35007,0.41854,0.55402,0.43606,0.44161,0.45868,0.45159,0.48386,0.35962,0.3799,0.38472,0.41216
2064889136,0.38355,0.37177,0.56158,0.56446,0.52501,0.47732,0.3906,0.35197,0.59211,0.44924,0.41406,0.44034,0.44608,0.46042,0.36296,0.38985,0.40428,0.41078
3396578954,0.3998,0.37605,0.55204,0.56061,0.59707,0.57077,0.4057,0.35462,0.6032,0.45376,0.44914,0.45866,0.44445,0.4889,0.36043,0.41586,0.41743,0.43014
2055790389,0.3546,0.34611,0.5211,0.52362,0.5158,0.51915,0.39291,0.39066,0.55935,0.43445,0.44396,0.45238,0.45206,0.49692,0.3726,0.3587,0.41643,0.43036
3300521925,0.36609,0.35076,0.53683,0.52815,0.49658,0.45512,0.35231,0.33524,0.56814,0.40411,0.41656,0.43489,0.41381,0.46212,0.33036,0.3424,0.40248,0.42695
1499957125,0.34928,0.31953,0.54001,0.53706,0.51466,0.4674,0.39159,0.33198,0.56846,0.41138,0.42944,0.42368,0.43479,0.44644,0.33888,0.35391,0.38126,0.38211
3961542630,0.36218,0.35206,0.54783,0.5601,0.51488,0.42067,0.40244,0.34754,0.59729,0.42603,0.42877,0.43522,0.43874,0.45974,0.35309,0.35049,0.42791,0.43225
2784534345,0.34051,0.32789,0.5471,0.53399,0.48105,0.41147,0.41,0.41909,0.58959,0.39916,0.38074,0.41816,0.41561,0.45872,0.34564,0.34995,0.40781,0.42977
2618149238,0.38858,0.37057,0.54758,0.55785,0.42705,0.39699,0.38909,0.35942,0.59205,0.43169,0.4628,0.47108,0.45377,0.51184,0.36779,0.38276,0.40793,0.42044
968056540,0.36712,0.35047,0.53475,0.54558,0.49466,0.48678,0.38119,0.36462,0.5748,0.40461,0.40459,0.41512,0.46293,0.47085,0.32555,0.33747,0.41566,0.45144
879667685,0.36621,0.35569,0.55504,0.54457,0.49174,0.44709,0.39562,0.33993,0.59003,0.4378,0.41475,0.43307,0.46027,0.51305,0.34129,0.34638,0.40407,0.41031
3797453058,0.36104,0.34856,0.52528,0.54856,0.54573,0.51626,0.39707,0.3648,0.59405,0.4337,0.42912,0.44281,0.43453,0.45371,0.34377,0.36582,0.39228,0.39515
3911552755,0.37443,0.36212,0.57468,0.57593,0.56235,0.554,0.39887,0.40576,0.6059,0.43464,0.43763,0.4583,0.45614,0.48739,0.37984,0.39441,0.44539,0.43821
2701393076,,,,,,,,,,,,,,,,,,
2774266468,0.39127,0.37938,0.55093,0.56278,0.6004,0.61111,0.37996,0.37901,0.53823,0.43244,0.44852,0.45143,0.44418,0.46301,0.3734,0.39305,0.42878,0.46643
2445703356,0.36019,0.34692,0.53232,0.55553,0.50706,0.50474,0.43058,0.41277,0.6066,0.43802,0.42578,0.43858,0.44128,0.46521,0.35845,0.36965,0.41283,0.39948
820829528,0.40585,0.39472,0.60294,0.57238,0.49287,0.49066,0.34028,0.33335,0.47303,0.43952,0.49185,0.49055,0.45922,0.51967,0.38716,0.38111,0.46902,0.46665
1584609768,0.3817,0.36985,0.55912,0.54154,0.52827,0.48463,0.40068,0.38932,0.61618,0.44646,0.44154,0.45393,0.44982,0.45921,0.35729,0.36875,0.44283,0.41466
4133451029,0.35171,0.35288,0.54785,0.54467,0.49968,0.47114,0.32783,0.34908,0.5555,0.42959,0.4331,0.42971,0.43449,0.49046,0.33944,0.36295,0.4114,0.39452
301860700,0.3624,0.34635,0.53763,0.54383,0.48231,0.48406,0.41936,0.38624,0.59491,0.43815,0.42365,0.45142,0.43703,0.45626,0.34809,0.34277,0.43094,0.43242
627978437,0.39068,0.37357,0.52371,0.53607,0.52018,0.4869,0.36922,0.3395,0.58165,0.40156,0.43791,0.43994,0.42467,0.44304,0.36977,0.37917,0.38485,0.42006
1879177404,0.37579,0.3541,0.55998,0.57613,0.50812,0.46258,0.40109,0.37673,0.63794,0.42943,0.44751,0.43412,0.48594,0.48721,0.36427,0.38103,0.42437,0.36245
1305940140,,,,,,,,,,,,,,,,,,
2280071386,,,,,,,,,,,,,,,,,,
2762211357,0.36095,0.33553,0.54147,0.54763,0.47125,0.41033,0.3313,0.3371,0.5601,0.41589,0.41482,0.4266,0.43637,0.47342,0.36027,0.35649,0.38954,0.4255
3459106211,0.39427,0.37342,0.53345,0.53486,0.48505,0.45973,0.40521,0.36614,0.5784,0.43851,0.45736,0.43584,0.44893,0.46005,0.34604,0.36843,0.44338,0.4424
261135184,0.33385,0.33063,0.55526,0.57207,0.47158,0.44571,0.35192,0.28157,0.46787,0.41678,0.41683,0.42755,0.43812,0.45933,0.35662,0.37257,0.39232,0.41416
4275589568,0.39243,0.36317,0.55026,0.55708,0.58715,0.58241,0.41762,0.4321,0.6048,0.43765,0.45154,0.46158,0.43451,0.47919,0.36683,0.39544,0.38248,0.4095
1195129143,0.35881,0.35608,0.55035,0.54898,0.49074,0.54262,0.42987,0.36232,0.53478,0.4343,0.43199,0.41914,0.4242,0.4617,0.36075,0.38005,0.40396,0.41392
626798752,0.38171,0.37887,0.55519,0.58093,0.49102,0.45315,0.35117,0.34274,0.60477,0.41376,0.4367,0.44914,0.45418,0.48782,0.37025,0.38869,0.40417,0.42519
1707160021,0.32236,0.32142,0.53063,0.51805,0.4935,0.5567,0.32528,0.34564,0.55583,0.41775,0.43542,0.41356,0.42994,0.45998,0.3469,0.37637,0.39908,0.40529
3043757599,0.36343,0.36223,0.51635,0.53065,0.53206,0.46648,0.37869,0.37157,0.59617,0.41152,0.41885,0.41893,0.41514,0.45613,0.3313,0.35421,0.3734,0.39621
3820022053,0.38311,0.36096,0.51933,0.53201,0.55656,0.56487,0.40026,0.41397,0.60385,0.43894,0.43415,0.4308,0.44305,0.47531,0.3724,0.38804,0.45217,0.45003
3419659452,0.39175,0.36507,0.5503,0.54318,0.54241,0.58066,0.38119,0.33113,0.54552,0.44151,0.43745,0.43602,0.45041,0.4748,0.39474,0.39061,0.38677,0.43369
3298482749,0.37982,0.36189,0.5526,0.53396,0.53502,0.51364,0.38967,0.37179,0.57933,0.4262,0.41385,0.4282,0.45382,0.49227,0.37642,0.37298,0.39603,0.43559
4071319025,0.35045,0.3343,0.52446,0.54805,0.46022,0.44271,0.41422,0.36854,0.55934,0.40561,0.42161,0.42222,0.44632,0.45599,0.32068,0.33787,0.40364,0.42594
3007270215,0.35852,0.34482,0.51344,0.52762,0.54107,0.50923,0.34357,0.31569,0.60036,0.40234,0.44007,0.44484,0.4532,0.49066,0.32934,0.34527,0.43576,0.44309
2050407883,0.37387,0.35754,0.52976,0.52747,0.54141,0.51108,0.4098,0.39439,0.57591,0.43766,0.42089,0.41614,0.44568,0.45969,0.36013,0.3709,0.41231,0.408
2984999206,0.39898,0.37369,0.5635,0.55142,0.56444,0.57806,0.36331,0.36623,0.56719,0.42027,0.44655,0.43747,0.45313,0.47138,0.3802,0.37944,0.41055,0.39117
3487040174,0.34603,0.34039,0.52898,0.53685,0.51583,0.48058,0.34994,0.29702,0.49187,0.4297,0.43329,0.42928,0.46489,0.46773,0.3392,0.35329,0.41276,0.42434
3701371148,0.36603,0.3408,0.55048,0.54531,0.55581,0.53793,0.38342,0.38468,0.60253,0.44328,0.45337,0.44428,0.45874,0.4776,0.366,0.34156,0.43842,0.43989
3379875334,0.34557,0.33738,0.54989,0.56654,0.45883,0.44218,0.37596,0.35214,0.55625,0.42418,0.42246,0.41641,0.44061,0.48858,0.34696,0.35575,0.39025,0.41721
1503682327,,,,,,,,,,,,,,,,,,
3927946187,0.37999,0.35963,0.56797,0.56778,0.50003,0.49903,0.36538,0.3523,0.57858,0.43146,0.46654,0.44621,0.4866,0.50811,0.36521,0.37015,0.40798,0.45062
1057439583,0.38228,0.35887,0.56805,0.56737,0.50676,0.4889,0.4018,0.41536,0.60651,0.44787,0.44062,0.44965,0.4588,0.52237,0.367,0.37721,0.42799,0.41655
1393624765,0.41166,0.3815,0.57976,0.58715,0.60447,0.60417,0.36901,0.38995,0.58722,0.44214,0.46309,0.47259,0.49121,0.53459,0.39133,0.40898,0.41105,0.43177
1023978174,0.39299,0.37711,0.53685,0.53549,0.55444,0.5056,0.3795,0.33784,0.52796,0.44348,0.43456,0.45119,0.47727,0.48219,0.36389,0.38592,0.39978,0.4016
1054114481,0.40078,0.3741,0.58478,0.5526,0.56671,0.52463,0.39949,0.38251,0.59499,0.44548,0.4439,0.45745,0.48433,0.49107,0.37603,0.40023,0.42302,0.45947
2955522669,0.3858,0.37477,0.53794,0.53723,0.55078,0.57414,0.4025,0.34394,0.59321,0.441,0.43667,0.4295,0.44343,0.46196,0.36628,0.38391,0.42562,0.46194
1329609672,0.36314,0.34965,0.54016,0.53392,0.50048,0.53303,0.43154,0.44801,0.60506,0.41982,0.43109,0.44438,0.44325,0.47675,0.35204,0.37801,0.42252,0.42785
3431975276,0.35964,0.3419,0.55987,0.57554,0.52953,0.48903,0.40629,0.39889,0.59278,0.43398,0.43347,0.44785,0.45123,0.49671,0.36837,0.39006,0.41671,0.43773
1985012461,0.34142,0.32618,0.53208,0.52732,0.4908,0.49478,0.35986,0.3096,0.59946,0.40405,0.42284,0.41329,0.45758,0.43814,0.32842,0.34818,0.40682,0.41268
2314119300,0.36346,0.33935,0.55437,0.55802,0.51108,0.43312,0.42546,0.39598,0.58981,0.43566,0.4352,0.4355,0.44245,0.50651,0.3638,0.38036,0.40139,0.42029
2217150377,0.40028,0.37594,0.55993,0.56322,0.6049,0.58789,0.42264,0.43811,0.57315,0.46464,0.43575,0.44672,0.48852,0.51598,0.38006,0.39468,0.41499,0.43508
3591272618,0.37558,0.36165,0.55597,0.55679,0.48967,0.45147,0.33312,0.31588,0.59858,0.41677,0.4017,0.42862,0.44243,0.46727,0.354,0.36323,0.39151,0.41008
588704982,0.39391,0.36078,0.55248,0.56093,0.53885,0.54163,0.4109,0.36946,0.5612,0.43272,0.454,0.44677,0.46037,0.49294,0.38077,0.39125,0.34511,0.40037
